Geo Point;Geo Shape;FCsubtype;inspireId;beginLifes;F_CODE;ICC;EXS;FCO;GAW;LLE;NAMN1;NAMN2;NAMA1;NAMA2;NLN1;NLN2;RCO;RGC;RRA;RSD;RSU;TEN;TUC;Shape_Leng
55.69709136069871, -4.526827790126195;"{""coordinates"": [[-4.532343000000195, 55.70928949999984], [-4.533890000000183, 55.70487999999983], [-4.532692000000196, 55.70112949999984], [-4.529610500000189, 55.69777749999982], [-4.523075500000203, 55.69336949999985], [-4.518770500000187, 55.690090499999826], [-4.517233500000202, 55.685978499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a7fb1d49-043e-493b-9431-6459842539;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.03084747319
54.971967146535675, -2.281366507888729;"{""coordinates"": [[-2.316518500000199, 54.97331299999985], [-2.297088000000201, 54.97171649999984], [-2.280406500000197, 54.970894999999835], [-2.2631480000002, 54.97145849999984], [-2.258972000000199, 54.97180349999985], [-2.256889500000199, 54.972207499999826], [-2.249299500000205, 54.97389049999984], [-2.246466000000197, 54.97473499999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:3186b357-5f77-4680-8537-155c3655df;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.07050796791
51.35368274999985, -0.471122500000191;"{""coordinates"": [[-0.472555500000197, 51.352915499999845], [-0.46968950000018606, 51.354449999999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:fb519468-ace9-47a0-bfa4-27441aa701;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.00325094544
53.74464349999984, -1.263182250000199;"{""coordinates"": [[-1.263655000000199, 53.744488999999845], [-1.262709500000199, 53.74479799999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:783fc4cc-89c7-4820-8412-6198d6a341;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.0009947116400000002
55.943921233109094, -4.7510287488087934;"{""coordinates"": [[-4.750312000000207, 55.942908999999844], [-4.751147000000202, 55.944177499999824], [-4.751847500000196, 55.94484849999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:adbb5598-ef07-4b94-8e8b-76ebfaaf02;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.00248867766
53.46986136684571, -2.717517879072603;"{""coordinates"": [[-2.7141000000002, 53.472552499999836], [-2.71705700000021, 53.47000349999985], [-2.721123000000205, 53.46742249999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:715d7622-4bed-4132-ba9d-774ea68880;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00872001069
54.74025604949416, -2.805285193852489;"{""coordinates"": [[-2.794470000000189, 54.724578999999835], [-2.798790500000194, 54.731663999999824], [-2.8082020000001933, 54.74418349999985], [-2.811097000000188, 54.74910699999984], [-2.817106000000194, 54.75511499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2de761ed-727b-46af-bf23-e6e51e6614;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.03816979875
54.11597043969795, -3.218487208190763;"{""coordinates"": [[-3.211575500000208, 54.11213149999983], [-3.222691500000195, 54.118307499999844], [-3.225403000000199, 54.11980199999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ee4b61aa-09b9-421d-a031-495240bde8;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.015812551289999
53.22992040692028, -2.908164564881748;"{""coordinates"": [[-2.909004500000208, 53.230691999999834], [-2.9081245000001843, 53.22988299999982], [-2.907324000000187, 53.229149499999835]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:29c3c87c-42b3-405f-b29f-319054c46e;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00228109403
53.355963111423, -1.9889061228502691;"{""coordinates"": [[-1.98487700000021, 53.35358899999983], [-1.9872865000002091, 53.35520899999983], [-1.9930615000002092, 53.35812149999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:57b436f6-254f-4098-bd17-0323adbdce;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00937132705
51.506141979648085, 0.20670911068670803;"{""coordinates"": [[0.22725799999980703, 51.49366099999983], [0.22018249999979403, 51.498053499999855], [0.21510499999979502, 51.501123999999834], [0.18860249999980302, 51.51707249999984], [0.18588349999979, 51.518068999999855]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:8e4025fb-bd93-4c46-af39-7e46eea0d0;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;2;45;0.0480888082
55.988516512830884, -3.784029805785206;"{""coordinates"": [[-3.78951600000019, 55.99081], [-3.787663000000208, 55.99003999999982], [-3.779395500000192, 55.98657449999985], [-3.778545500000206, 55.986218499999836]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e09df001-e5d8-4db0-831a-079c9e60ad;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.011892599779999001
57.48296788932775, -4.21247412578978;"{""coordinates"": [[-4.203282500000199, 57.48191799999984], [-4.209788000000202, 57.48275049999983], [-4.221681000000189, 57.48388099999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ce8ca755-e841-49ad-975e-10be18de40;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.01850516017
50.82454944456285, -1.55707392955331;"{""coordinates"": [[-1.560423500000184, 50.82320949999985], [-1.559269000000199, 50.82367299999984], [-1.558257000000197, 50.82407399999985], [-1.5537250000001852, 50.82589099999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a4c4d28b-4576-4a5b-898c-a4b8b25c08;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.007215293489999001
54.88087729593592, -2.920531506362855;"{""coordinates"": [[-2.926491000000198, 54.88615549999983], [-2.920522500000203, 54.88133349999984], [-2.915035000000188, 54.87511549999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:d71e800e-bcf3-4e3c-9700-e2008820b3;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.015966124079999002
53.47494288011468, -2.233755598871299;"{""coordinates"": [[-2.227549500000208, 53.476148499999844], [-2.228947500000203, 53.47586799999984], [-2.234183500000199, 53.474814999999836], [-2.235154000000193, 53.474619999999845], [-2.238066500000201, 53.47416449999982], [-2.23998450000019, 53.47386499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4f3b6da7-5fd7-4d8c-bea1-a28ddc3db6;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.01264573967
51.17947876511054, -0.872218472014997;"{""coordinates"": [[-0.8771790000002111, 51.17768999999984], [-0.874062500000207, 51.17877499999983], [-0.8672760000002031, 51.18131749999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:06f4f809-d7b8-48d5-84a4-d529e6bb87;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.01054709895
51.09260290237629, 1.116241982802862;"{""coordinates"": [[1.106786999999798, 51.091218499999854], [1.108776999999805, 51.091481499999844], [1.109873999999792, 51.091626999999846], [1.118616499999803, 51.09294399999985], [1.120338499999804, 51.093203499999845], [1.125680999999787, 51.094092999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f7183bb5-86ed-4ab1-a388-1453d86f51;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;3;1;1;45;0.01911253886
51.08368813569651, -1.871113825901194;"{""coordinates"": [[-1.874192000000193, 51.083079499999855], [-1.868492500000201, 51.08420649999985], [-1.8680355000001891, 51.08429599999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ff5fb815-aa9c-46cc-aa5c-3caeb2ad3e;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.006275537709999001
51.210985890702126, 0.041056518732179005;"{""coordinates"": [[0.040660999999801, 51.21146849999985], [0.041054499999802006, 51.21099249999983], [0.041447999999804, 51.210499999999854]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:cd14c59f-dcf2-4c36-a3d2-3e4604642b;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.001247986189999
51.29722099740861, 0.170273923456012;"{""coordinates"": [[0.169460999999814, 51.28864249999984], [0.169692999999796, 51.29204649999983], [0.171219499999808, 51.30030549999984], [0.170267999999794, 51.30378299999984], [0.169427999999812, 51.30558649999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:600d7a1c-4731-4bc4-b56f-98f51d8cd4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.01740563193
51.189979101902324, -0.304504846992036;"{""coordinates"": [[-0.30788900000018804, 51.187782499999855], [-0.30512350000020705, 51.189565499999844], [-0.3011300000002, 51.19219]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:427a349e-4798-4d7e-956e-d739125cb8;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.008069159939999
50.39887937292751, -5.00022496000606;"{""coordinates"": [[-5.027750500000194, 50.40351849999985], [-5.021323000000193, 50.40287049999983], [-5.01627400000018, 50.40104599999984], [-5.005783000000207, 50.397515999999854], [-4.998877000000191, 50.397984499999836], [-4.994030500000206, 50.39638049999985], [-4.972323500000186, 50.398408499999846]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c927c82a-5a8b-45ad-87ff-748c5f2883;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.056726020919999
53.555688833677706, -1.478526642741374;"{""coordinates"": [[-1.4792750000002, 53.556647999999825], [-1.478741500000211, 53.555964499999845], [-1.477778500000198, 53.55472949999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6a6f8c7d-b3bc-4d16-89f2-8064a06d1a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00243313683
54.12056491573817, -2.549725765503092;"{""coordinates"": [[-2.545175000000199, 54.11972749999984], [-2.54658600000019, 54.11998699999984], [-2.554276500000185, 54.121402499999846]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:310a6b31-8a0c-42b4-a49f-563f8045b6;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00925434641
55.61333549999983, -4.499818500000188;"{""coordinates"": [[-4.500411500000183, 55.613481499999835], [-4.499225500000193, 55.613189499999834]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:be93de2d-9bdb-473a-a742-b9a1223068;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.001221417209999
51.37412436782555, -0.0919529064652;"{""coordinates"": [[-0.09326000000018601, 51.36335599999984], [-0.093180500000187, 51.36521249999984], [-0.093057500000185, 51.366171999999835], [-0.09251400000019301, 51.37090849999984], [-0.09252200000020101, 51.37124049999983], [-0.09264500000020301, 51.37602499999983], [-0.09081050000020201, 51.38099349999984], [-0.0893930000002, 51.38279299999985], [-0.08822950000021, 51.38398199999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:6d3a753f-5da1-431a-aafc-767b6b2ee8;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;1;45;0.02196197648
53.40819049386628, -2.8953663980548123;"{""coordinates"": [[-2.868103500000188, 53.41074999999984], [-2.892104000000188, 53.40882449999983], [-2.8958575000002043, 53.40813549999984], [-2.898723500000187, 53.40728599999983], [-2.9160545000002003, 53.406349499999834], [-2.920559000000196, 53.40590749999984], [-2.922339500000191, 53.40573199999983], [-2.922628000000202, 53.405703999999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:c268bcfa-6b53-4f9f-be7b-32a7d73bd1;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.05484447822
51.66608647241144, -3.819047721110989;"{""coordinates"": [[-3.816517000000204, 51.66664399999985], [-3.8199940000002073, 51.66589699999983], [-3.821564500000192, 51.66547149999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:da8129c0-5ec2-4074-aef7-9c6c76471c;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00518345803
52.63888374999985, -1.6857432500002;"{""coordinates"": [[-1.686093500000197, 52.637894499999845], [-1.6853930000002042, 52.63987299999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f803f84f-258a-417b-b4ff-8b57f6592a;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.0020988479
52.62552175131076, -2.192979687299887;"{""coordinates"": [[-2.201040000000205, 52.627530999999834], [-2.194236500000187, 52.62583499999985], [-2.187175000000195, 52.62407499999983], [-2.186582500000185, 52.62392699999984], [-2.184919500000206, 52.62351199999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f1c16586-b966-4360-af2c-ccfdc3c2eb;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.016613936479999
52.606074595495166, -3.605024205308993;"{""coordinates"": [[-3.620931000000183, 52.61283349999985], [-3.6134460000002093, 52.61060049999983], [-3.603174000000195, 52.60444799999985], [-3.593302500000192, 52.60089349999984], [-3.588878000000193, 52.59990849999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:ad426315-b198-475c-b727-4a769c68df;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.03480935767
52.534185906354224, 1.072304103174108;"{""coordinates"": [[1.023855999999796, 52.51579449999982], [1.029179499999799, 52.51817699999984], [1.040899999999795, 52.52138349999984], [1.062392999999787, 52.525145999999836], [1.070541499999791, 52.52781249999984], [1.083965999999805, 52.534207999999836], [1.092498499999806, 52.540190999999844], [1.096307499999796, 52.54474799999983], [1.106543499999788, 52.55837199999985], [1.114084499999791, 52.56381699999982]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:de9b5861-dd36-4893-894b-9ec1b601af;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.105949665869999
52.457137510458416, -2.127414861009074;"{""coordinates"": [[-2.130060500000184, 52.45601049999985], [-2.129029000000202, 52.456450499999846], [-2.127640000000184, 52.45704199999983], [-2.127290000000187, 52.457190499999854], [-2.124769000000185, 52.45826399999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:1898a41d-bf46-4c58-9859-968a589a7e;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00575136859
52.165467354351755, -2.722319373048586;"{""coordinates"": [[-2.721613500000188, 52.16420449999984], [-2.722968500000206, 52.166623499999844], [-2.722964500000188, 52.16674499999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:63a0fa24-93c6-4c42-80ed-f1b2d64b31;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00289421546
51.448160285371564, 0.020121014717312;"{""coordinates"": [[0.014504499999788001, 51.44902699999983], [0.018069499999797, 51.44854049999983], [0.021589999999804002, 51.447921499999836], [0.023781999999812002, 51.447542499999855], [0.025724999999795002, 51.44721199999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:bbeacf1a-b54b-4bfe-a7d8-642b4fdb16;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.011367978249999001
51.57281282618078, 0.175826007918914;"{""coordinates"": [[0.171156999999795, 51.57179749999983], [0.17640799999981, 51.572958999999855], [0.17720899999980602, 51.57311499999983], [0.179089499999805, 51.573500999999844], [0.18050249999979, 51.57379299999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:b786dfee-be02-4583-9399-9b17cd36a8;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00955653837
51.79966627700009, -2.454821369583117;"{""coordinates"": [[-2.454247000000208, 51.79795349999983], [-2.454965500000185, 51.79985849999983], [-2.455038500000199, 51.80005049999983], [-2.455182500000205, 51.80142949999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:51456aec-b02f-4043-bdc5-41a3aea4a6;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.0036279003899990004
53.49300777749432, -0.5831167643225751;"{""coordinates"": [[-0.5767765000001931, 53.49631049999985], [-0.58338900000021, 53.49286599999985], [-0.5894570000002091, 53.489704999999844]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:33348de1-7857-4806-bd38-cf6363948a;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;-9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.014297821879999001
55.88040299999984, -3.463684000000185;"{""coordinates"": [[-3.466706500000186, 55.87949899999983], [-3.4606615000001852, 55.88130699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e536aa32-f32e-4b7f-9cf6-38c77fcf68;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00630958707
55.84677856490953, -4.44033004807204;"{""coordinates"": [[-4.435658000000188, 55.847191999999836], [-4.438110500000191, 55.846989499999836], [-4.439880000000186, 55.846842999999836], [-4.442848500000196, 55.84660149999985], [-4.444975500000197, 55.84617649999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:a08290fe-14e8-4dd8-8778-ef01db18d5;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00938375184
54.96706663697742, -1.6075101736293371;"{""coordinates"": [[-1.611749500000201, 54.96937649999984], [-1.611294000000186, 54.96896049999984], [-1.610471500000187, 54.96824049999983], [-1.6060260000001851, 54.965708999999826], [-1.60434650000019, 54.966362999999824], [-1.6029575000002012, 54.96690399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:f7492dac-8d6b-4806-9109-64b3e68d57;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.01011873017
54.25647162612028, -2.7498123297726043;"{""coordinates"": [[-2.7499770000002, 54.25701949999984], [-2.7498490000001823, 54.256595499999825], [-2.7496485000002053, 54.25592349999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:04326c8a-949c-43e4-b685-52148415f2;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.001144172839999
54.35911161095194, -2.616891766967227;"{""coordinates"": [[-2.599389000000201, 54.36308749999983], [-2.606124500000192, 54.35990199999983], [-2.612642500000192, 54.35893699999983], [-2.6274820000001853, 54.357725499999844], [-2.634965000000193, 54.358321999999845]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:e69170b3-7788-4e3c-9ea2-1aaf8956e4;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.036435452779999
53.45281874999985, -2.967879250000194;"{""coordinates"": [[-2.965296500000192, 53.45513199999985], [-2.970462000000197, 53.45050549999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:7b7acf3a-061d-40c7-8e2b-50ad7d6b03;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;1;1;1;2;45;0.00693447132
51.99616549999985, -3.801369750000191;"{""coordinates"": [[-3.800434000000195, 51.99732399999985], [-3.802305500000188, 51.99500699999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:2ff3f745-b16a-4db0-b107-e406af2791;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00297842261
52.742623541185864, -1.871766266183964;"{""coordinates"": [[-1.874228000000187, 52.743581499999834], [-1.872576500000207, 52.742972999999836], [-1.8714985000002, 52.74252549999983], [-1.871489500000194, 52.74252149999984], [-1.86932200000021, 52.74162099999984]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:fc50fb1f-38ff-4a49-b41b-d8d4167792;2015-10-26T07:00:00+07:00;AN010;GB;28;2;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.00528419418
54.18362028236372, -0.30901122276734505;"{""coordinates"": [[-0.306400000000195, 54.187115499999834], [-0.30996050000018704, 54.18249149999983], [-0.311409500000195, 54.17998249999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:eca6a209-7516-4f19-b980-a70ed28717;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.00873332694
55.92504765199666, -4.455575624396738;"{""coordinates"": [[-4.458226500000194, 55.926146499999845], [-4.4535410000002, 55.92420449999983], [-4.452925500000191, 55.92394699999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:618cc28b-1c83-49e7-851c-892f63beea;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.0057392019
51.53705207614465, -2.238281796039287;"{""coordinates"": [[-2.233349500000202, 51.53845799999985], [-2.241467500000198, 51.536155999999835], [-2.243195000000185, 51.53558399999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:67e9fe8b-c7ae-4006-9904-48fdc00761;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.0102578124
52.349867142054734, -3.162118803452359;"{""coordinates"": [[-3.164556000000204, 52.353913499999834], [-3.164115000000209, 52.35217449999985], [-3.159111000000194, 52.34610999999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:82035423-220e-43db-8445-d948eb6046;2015-10-26T07:00:00+07:00;AN010;GB;28;3;144;1;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;2;45;0.009656499839999002
51.21880240813435, -0.44200809943010905;"{""coordinates"": [[-0.44588750000019706, 51.217377499999856], [-0.445265000000205, 51.21756699999983], [-0.44266900000019405, 51.218548499999855], [-0.43814250000019705, 51.22026749999983]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:9ae682ef-0429-4158-8ad1-9f781a6387;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;4;1;1;1;45;0.00826797024
53.96976327518645, -2.774173690653358;"{""coordinates"": [[-2.772937000000184, 53.96734149999983], [-2.774707500000204, 53.97080799999983], [-2.775409500000194, 53.97218549999985]], ""type"": ""LineString""}";1;_EG.EGM.RailrdL:4a6c92c3-714b-4740-a7c3-8a79f11ef7;2015-10-26T07:00:00+07:00;AN010;GB;28;11;144;9;N_A;N_A;N_A;N_A;N_A;N_A;N_A;3;3;1;1;1;45;0.005438528939999
